#1 
double data(35040,2)
4.140000000000000000e+04 1.037142857142857082e+02
4.230000000000000000e+04 1.107999999999999972e+02
4.320000000000000000e+04 1.107999999999999972e+02
4.410000000000000000e+04 9.868571428571428328e+01
4.500000000000000000e+04 1.057714285714285722e+02
4.590000000000000000e+04 1.107999999999999972e+02
4.680000000000000000e+04 1.037142857142857082e+02
4.770000000000000000e+04 1.037142857142857082e+02
4.860000000000000000e+04 1.057714285714285722e+02
4.950000000000000000e+04 1.069428571428571502e+02
5.040000000000000000e+04 8.571428571428570820e+01
5.130000000000000000e+04 9.279999999999998295e+01
5.220000000000000000e+04 9.279999999999999716e+01
5.310000000000000000e+04 8.068571428571428328e+01
5.400000000000000000e+04 8.571428571428570820e+01
5.490000000000000000e+04 9.279999999999999716e+01
5.580000000000000000e+04 8.379999999999999716e+01
5.670000000000000000e+04 6.771428571428570820e+01
5.760000000000000000e+04 6.977142857142857224e+01
5.850000000000000000e+04 7.479999999999999716e+01
5.940000000000000000e+04 6.771428571428570820e+01
6.030000000000000000e+04 6.771428571428570820e+01
6.120000000000000000e+04 6.462857142857141923e+01
6.210000000000000000e+04 6.977142857142857224e+01
6.300000000000000000e+04 6.771428571428570820e+01
6.390000000000000000e+04 7.479999999999999716e+01
6.480000000000000000e+04 7.479999999999998295e+01
6.570000000000000000e+04 6.268571428571429038e+01
6.660000000000000000e+04 6.771428571428570820e+01
6.750000000000000000e+04 7.994285714285715017e+01
6.840000000000000000e+04 9.279999999999999716e+01
6.930000000000000000e+04 8.571428571428570820e+01
7.020000000000000000e+04 8.777142857142857224e+01
7.110000000000000000e+04 9.151428571428571956e+01
7.200000000000000000e+04 4.971428571428571530e+01
7.290000000000000000e+04 2.785714285714285765e+01
7.380000000000000000e+04 5.418715067562840204e+01
7.470000000000000000e+04 6.185560435966169734e+01
7.560000000000000000e+04 8.464846150251887025e+01
7.650000000000000000e+04 1.102841757882331564e+02
7.740000000000000000e+04 1.087617896235284860e+02
7.830000000000000000e+04 8.886989007394741691e+01
7.920000000000000000e+04 5.476989007394740838e+01
8.010000000000000000e+04 7.005917578823313363e+01
8.100000000000000000e+04 1.041341757882331507e+02
8.190000000000000000e+04 1.020481004504189286e+02
8.280000000000000000e+04 1.052556043596617172e+02
8.370000000000000000e+04 1.102841757882331564e+02
8.460000000000000000e+04 5.979846150251883330e+01
8.550000000000000000e+04 5.049846150251884325e+01
8.640000000000000000e+04 2.348417578823314855e+01
8.730000000000000000e+04 1.596315541344522515e+01
8.820000000000000000e+04 3.171428571428571530e+01
8.910000000000000000e+04 5.680000000000000426e+01
9.000000000000000000e+04 7.222857142857142776e+01
9.090000000000000000e+04 9.600000000000000000e+01
9.180000000000000000e+04 9.868571428571428328e+01
9.270000000000000000e+04 1.107999999999999829e+02
9.360000000000000000e+04 1.107999999999999972e+02
9.450000000000000000e+04 1.037142857142857082e+02
9.540000000000000000e+04 1.057714285714285722e+02
9.630000000000000000e+04 1.057714285714285722e+02
9.720000000000000000e+04 1.037142857142857082e+02
9.810000000000000000e+04 1.037142857142857082e+02
9.900000000000000000e+04 1.107999999999999972e+02
9.990000000000000000e+04 1.057714285714285722e+02
1.008000000000000000e+05 1.037142857142857082e+02
1.017000000000000000e+05 1.107999999999999972e+02
1.026000000000000000e+05 1.107999999999999972e+02
1.035000000000000000e+05 1.037142857142857082e+02
1.044000000000000000e+05 9.868571428571428328e+01
1.053000000000000000e+05 1.107999999999999829e+02
1.062000000000000000e+05 1.107999999999999972e+02
1.071000000000000000e+05 1.037142857142857082e+02
1.080000000000000000e+05 1.082285714285714278e+02
1.089000000000000000e+05 7.877142857142857224e+01
1.098000000000000000e+05 4.971428571428571530e+01
1.107000000000000000e+05 3.685714285714285410e+01
1.116000000000000000e+05 6.194285714285713595e+01
1.125000000000000000e+05 7.748571428571428044e+01
1.134000000000000000e+05 9.868571428571428328e+01
1.143000000000000000e+05 1.107999999999999972e+02
1.152000000000000000e+05 1.107999999999999972e+02
1.161000000000000000e+05 1.037142857142857082e+02
1.170000000000000000e+05 9.868571428571428328e+01
1.179000000000000000e+05 1.107999999999999829e+02
1.188000000000000000e+05 1.107999999999999972e+02
1.197000000000000000e+05 1.037142857142857082e+02
1.206000000000000000e+05 1.107999999999999972e+02
1.215000000000000000e+05 1.057714285714285722e+02
1.224000000000000000e+05 1.037142857142857082e+02
1.233000000000000000e+05 1.037142857142857082e+02
1.242000000000000000e+05 1.107999999999999972e+02
1.251000000000000000e+05 1.107999999999999972e+02
1.260000000000000000e+05 9.868571428571428328e+01
1.269000000000000000e+05 1.107999999999999972e+02
1.278000000000000000e+05 1.107999999999999972e+02
1.287000000000000000e+05 1.037142857142857082e+02
1.296000000000000000e+05 9.868571428571428328e+01
1.305000000000000000e+05 1.057714285714285722e+02
1.314000000000000000e+05 1.107999999999999972e+02
1.323000000000000000e+05 1.037142857142857082e+02
1.332000000000000000e+05 1.107999999999999972e+02
1.341000000000000000e+05 1.057714285714285722e+02
1.350000000000000000e+05 1.037142857142857082e+02
1.359000000000000000e+05 9.214285714285713880e+01
1.368000000000000000e+05 9.279999999999998295e+01
1.377000000000000000e+05 9.279999999999999716e+01
1.386000000000000000e+05 8.068571428571428328e+01
1.395000000000000000e+05 9.279999999999999716e+01
1.404000000000000000e+05 9.279999999999999716e+01
1.413000000000000000e+05 8.571428571428570820e+01
1.422000000000000000e+05 8.571428571428570820e+01
1.431000000000000000e+05 8.777142857142857224e+01
1.440000000000000000e+05 9.279999999999999716e+01
1.449000000000000000e+05 8.185714285714286120e+01
1.458000000000000000e+05 9.151428571428571956e+01
1.467000000000000000e+05 8.777142857142857224e+01
1.476000000000000000e+05 8.068571428571428328e+01
1.485000000000000000e+05 8.571428571428570820e+01
1.494000000000000000e+05 9.279999999999999716e+01
1.503000000000000000e+05 9.279999999999999716e+01
1.512000000000000000e+05 8.068571428571428328e+01
1.521000000000000000e+05 9.279999999999999716e+01
1.530000000000000000e+05 9.279999999999999716e+01
1.539000000000000000e+05 8.571428571428570820e+01
1.548000000000000000e+05 8.571428571428570820e+01
1.557000000000000000e+05 8.777142857142857224e+01
1.566000000000000000e+05 9.279999999999999716e+01
1.575000000000000000e+05 7.222907142857142162e+02
1.584000000000000000e+05 2.092528571428571922e+03
1.593000000000000000e+05 9.692178571428570422e+02
1.602000000000000000e+05 6.237142857142855945e+01
1.611000000000000000e+05 5.711428571428570677e+01
1.620000000000000000e+05 6.419999999999998863e+01
1.629000000000000000e+05 6.440315541344520511e+01
1.638000000000000000e+05 1.402674119398367338e+02
1.647000000000000000e+05 3.445086655841517427e+02
1.656000000000000000e+05 3.527122370127231079e+02
1.665000000000000000e+05 3.928872370127231193e+02
1.674000000000000000e+05 2.924040008611195844e+02
