Time,AixLib_T_dayzone,AixLib_T_nightzone,AixLib_Heating_Power_W
20706000.0,298.2044372558594,297.8891296386719,0.0
20706600.0,298.1875305175781,297.8720703125,0.0
20707200.0,298.1667175292969,297.8509826660156,0.0
20707800.0,298.14300537109375,297.82696533203125,0.0
20708400.0,298.116455078125,297.7997741699219,0.0
20709000.0,298.0872802734375,297.76971435546875,0.0
20709600.0,298.0547180175781,297.73590087890625,0.0
20710200.0,298.01873779296875,297.6981506347656,0.0
20710800.0,297.97894287109375,297.6560363769531,0.0
20711400.0,297.93963623046875,297.60687255859375,0.0
20712000.0,297.89892578125,297.55340576171875,0.0
20712600.0,297.8598327636719,297.5009460449219,0.0
20713200.0,297.8210144042969,297.4484558105469,0.0
20713800.0,297.7815246582031,297.39501953125,0.0
20714400.0,297.7420654296875,297.3415222167969,0.0
20715000.0,297.6991882324219,297.2906188964844,0.0
20715600.0,297.6589660644531,297.2452697753906,0.0
20716200.0,297.6242370605469,297.2051696777344,0.0
20716800.0,297.59320068359375,297.1683044433594,0.0
20717400.0,297.5608215332031,297.12939453125,0.0
20718000.0,297.52655029296875,297.0879821777344,0.0
20718600.0,297.48858642578125,297.0420837402344,0.0
20719200.0,297.4466552734375,296.9910888671875,0.0
20719800.0,297.40277099609375,296.9377136230469,0.0
20720400.0,297.357666015625,296.8829040527344,0.0
20721000.0,297.31243896484375,296.8279724121094,0.0
20721600.0,297.2675476074219,296.7736511230469,0.0
20722200.0,297.2240295410156,296.7212219238281,0.0
20722800.0,297.1811828613281,296.6697998046875,0.0
20723400.0,297.137451171875,296.6177062988281,0.0
20724000.0,297.0936584472656,296.5655822753906,0.0
20724600.0,297.04742431640625,296.5106506347656,0.0
20725200.0,297.0009460449219,296.4554748535156,0.0
20725800.0,296.952880859375,296.3982849121094,0.0
20726400.0,296.9036560058594,296.3397216796875,0.0
20727000.0,296.85382080078125,296.2804870605469,0.0
20727600.0,296.803466796875,296.2207336425781,0.0
20728200.0,296.75262451171875,296.160400390625,0.0
20728800.0,296.7012939453125,296.09954833984375,0.0
20729400.0,296.6494140625,296.0381164550781,0.0
20730000.0,296.5969543457031,295.97607421875,0.0
20730600.0,296.5439453125,295.9134216308594,0.0
20731200.0,296.49041748046875,295.8501892089844,0.0
20731800.0,296.4364318847656,295.7865295410156,0.0
20732400.0,296.3820495605469,295.72235107421875,0.0
20733000.0,296.3291320800781,295.6601867675781,0.0
20733600.0,296.2801208496094,295.6031188964844,0.0
20734200.0,296.23388671875,295.5496520996094,0.0
20734800.0,296.1893005371094,295.4984130859375,0.0
20735400.0,296.1446838378906,295.4471435546875,0.0
20736000.0,296.09796142578125,295.393310546875,0.0
20736600.0,295.9908142089844,295.4798583984375,0.0
20737200.0,295.984619140625,295.3998718261719,0.0
20737800.0,295.977783203125,295.3076477050781,0.0
20738400.0,295.968994140625,295.2136535644531,0.0
20739000.0,295.961669921875,295.121826171875,0.0
20739600.0,295.958984375,295.03582763671875,0.0
20740200.0,295.9334716796875,294.979248046875,0.0
20740800.0,295.8976745605469,294.93511962890625,0.0
20741400.0,295.86181640625,294.89111328125,0.0
20742000.0,295.82574462890625,294.846923828125,0.0
20742600.0,295.7895812988281,294.80267333984375,0.0
20743200.0,295.7530212402344,294.75799560546875,0.0
20743800.0,295.7159423828125,294.71282958984375,0.0
20744400.0,295.67816162109375,294.66693115234375,0.0
20745000.0,295.63995361328125,294.6206359863281,0.0
20745600.0,295.6014099121094,294.57403564453125,0.0
20746200.0,295.56304931640625,294.52764892578125,0.0
20746800.0,295.5248107910156,294.4814147949219,0.0
20747400.0,295.4874572753906,294.4361267089844,0.0
20748000.0,295.45159912109375,294.3924865722656,0.0
20748600.0,295.4167785644531,294.3500061035156,0.0
20749200.0,295.3829345703125,294.3086242675781,0.0
20749800.0,295.34930419921875,294.2674560546875,0.0
20750400.0,295.3160095214844,294.2267150878906,0.0
20751000.0,295.283447265625,294.1867980957031,0.0
20751600.0,295.2535400390625,294.14971923828125,0.0
20752200.0,295.2263488769531,294.1155700683594,0.0
20752800.0,295.2101135253906,294.09283447265625,0.0
20753400.0,295.215576171875,294.0929870605469,0.0
20754000.0,295.2414245605469,294.11474609375,0.0
20754600.0,295.29022216796875,294.1607666015625,0.0
20755200.0,295.3634948730469,294.2327880859375,0.0
20755800.0,295.449951171875,294.319091796875,0.0
20756400.0,295.5392150878906,294.408447265625,0.0
20757000.0,295.607666015625,294.47613525390625,0.0
20757600.0,295.6892395019531,294.5572509765625,0.0
20758200.0,295.74200439453125,294.60858154296875,0.0
20758800.0,295.7943420410156,294.6589050292969,0.0
20759400.0,295.85186767578125,294.7147216796875,0.0
20760000.0,295.9100646972656,294.7713928222656,0.0
20760600.0,295.96856689453125,294.8283996582031,0.0
20761200.0,296.03155517578125,294.8901062011719,0.0
20761800.0,296.07354736328125,294.957275390625,0.0
20762400.0,296.10833740234375,295.0299987792969,0.0
20763000.0,296.1407165527344,295.1069030761719,0.0
20763600.0,296.17010498046875,295.1856689453125,0.0
20764200.0,296.195556640625,295.2656555175781,0.0
20764800.0,296.2173767089844,295.3458557128906,0.0
20765400.0,296.2734069824219,295.4308166503906,0.0
20766000.0,296.3571472167969,295.5281982421875,0.0
20766600.0,296.4288330078125,295.6135559082031,0.0
20767200.0,296.5016174316406,295.7000732421875,0.0
20767800.0,296.5766906738281,295.7888488769531,0.0
20768400.0,296.65338134765625,295.87939453125,0.0
20769000.0,296.7308044433594,295.9709777832031,0.0
20769600.0,296.80810546875,296.0630187988281,0.0
20770200.0,296.88201904296875,296.1522216796875,0.0
20770800.0,296.9557800292969,296.2413330078125,0.0
20771400.0,297.0251770019531,296.3258056640625,0.0
20772000.0,297.093017578125,296.4085998535156,0.0
20772600.0,297.1558532714844,296.48565673828125,0.0
20773200.0,297.21343994140625,296.55706787109375,0.0
20773800.0,297.2667541503906,296.6237487792969,0.0
20774400.0,297.31683349609375,296.6868591308594,0.0
20775000.0,297.3638610839844,296.7465515136719,0.0
20775600.0,297.4083557128906,296.80352783203125,0.0
20776200.0,297.4505920410156,296.8582458496094,0.0
20776800.0,297.4900207519531,296.9100341796875,0.0
20777400.0,297.5272521972656,296.9593811035156,0.0
20778000.0,297.5623474121094,297.00634765625,0.0
20778600.0,297.5984802246094,297.05401611328125,0.0
20779200.0,297.63507080078125,297.1017761230469,0.0
20779800.0,297.671630859375,297.1489562988281,0.0
20780400.0,297.7063903808594,297.1933898925781,0.0
20781000.0,297.7384948730469,297.23455810546875,0.0
20781600.0,297.7679748535156,297.27264404296875,0.0
20782200.0,297.8011169433594,297.3137512207031,0.0
20782800.0,297.83544921875,297.355712890625,0.0
20783400.0,297.8707580566406,297.3980712890625,0.0
20784000.0,297.9068603515625,297.4405517578125,0.0
20784600.0,297.94439697265625,297.4836730957031,0.0
20785200.0,297.98199462890625,297.5268249511719,0.0
20785800.0,298.0195007324219,297.5690612792969,0.0
20786400.0,298.0569763183594,297.6111755371094,0.0
20787000.0,298.09246826171875,297.6508483886719,0.0
20787600.0,298.1163024902344,297.678466796875,0.0
20788200.0,298.1305236816406,297.6961975097656,0.0
20788800.0,298.150634765625,297.7190246582031,0.0
20789400.0,298.16998291015625,297.7403564453125,0.0
20790000.0,298.1878356933594,297.7596740722656,0.0
