#1 
double data(35040,2)
5.220000000000000000e+04 1.647142857142857224e+02
5.310000000000000000e+04 1.918571428571428612e+02
5.400000000000000000e+04 1.782857142857142776e+02
5.490000000000000000e+04 1.647142857142857224e+02
5.580000000000000000e+04 2.318571428571428612e+02
5.670000000000000000e+04 1.920000000000000000e+02
5.760000000000000000e+04 1.178571428571428612e+02
5.850000000000000000e+04 6.785714285714286120e+01
5.940000000000000000e+04 4.071428571428571530e+01
6.030000000000000000e+04 4.071428571428571530e+01
6.120000000000000000e+04 6.785714285714286120e+01
6.210000000000000000e+04 4.071428571428571530e+01
6.300000000000000000e+04 1.695714285714285836e+02
6.390000000000000000e+04 1.918571428571428612e+02
6.480000000000000000e+04 1.690714285714285836e+02
6.570000000000000000e+04 3.983428571428571558e+02
6.660000000000000000e+04 2.804285714285714448e+02
6.750000000000000000e+04 1.511428571428571388e+02
6.840000000000000000e+04 1.918571428571428612e+02
6.930000000000000000e+04 1.517142857142857224e+02
7.020000000000000000e+04 3.857142857142856940e+01
7.110000000000000000e+04 2.050000000000000000e+02
7.200000000000000000e+04 2.428571428571428612e+02
7.290000000000000000e+04 2.407142857142857224e+02
7.380000000000000000e+04 2.678571428571428328e+02
7.470000000000000000e+04 2.542857142857142776e+02
7.560000000000000000e+04 2.407142857142857224e+02
7.650000000000000000e+04 2.678571428571428328e+02
7.740000000000000000e+04 2.200000000000000000e+02
7.830000000000000000e+04 1.007142857142857082e+02
7.920000000000000000e+04 1.078571428571428612e+02
8.010000000000000000e+04 8.778571428571429180e+01
8.100000000000000000e+04 1.647142857142857224e+02
8.190000000000000000e+04 2.432857142857142776e+02
8.280000000000000000e+04 3.075714285714285552e+02
8.370000000000000000e+04 3.782857142857142776e+02
8.460000000000000000e+04 3.918571428571428328e+02
8.550000000000000000e+04 2.714285714285714448e+02
8.640000000000000000e+04 2.542857142857142776e+02
8.730000000000000000e+04 2.678571428571428328e+02
8.820000000000000000e+04 2.271428571428571388e+02
8.910000000000000000e+04 2.678571428571428328e+02
9.000000000000000000e+04 2.542857142857142776e+02
9.090000000000000000e+04 2.271428571428571388e+02
9.180000000000000000e+04 2.678571428571428328e+02
9.270000000000000000e+04 2.542857142857142776e+02
9.360000000000000000e+04 2.407142857142857224e+02
9.450000000000000000e+04 2.678571428571428328e+02
9.540000000000000000e+04 2.542857142857142776e+02
9.630000000000000000e+04 2.407142857142857224e+02
9.720000000000000000e+04 2.678571428571428328e+02
9.810000000000000000e+04 2.542857142857142776e+02
9.900000000000000000e+04 2.407142857142857224e+02
9.990000000000000000e+04 2.678571428571428328e+02
1.008000000000000000e+05 2.407142857142857224e+02
1.017000000000000000e+05 2.407142857142857224e+02
1.026000000000000000e+05 2.678571428571428328e+02
1.035000000000000000e+05 2.407142857142857224e+02
1.044000000000000000e+05 2.542857142857142776e+02
1.053000000000000000e+05 2.678571428571428328e+02
1.062000000000000000e+05 2.271428571428571388e+02
1.071000000000000000e+05 2.542857142857142776e+02
1.080000000000000000e+05 2.678571428571428328e+02
1.089000000000000000e+05 2.271428571428571388e+02
1.098000000000000000e+05 2.678571428571428328e+02
1.107000000000000000e+05 2.542857142857142776e+02
1.116000000000000000e+05 2.271428571428571388e+02
1.125000000000000000e+05 2.678571428571428328e+02
1.134000000000000000e+05 2.542857142857142776e+02
1.143000000000000000e+05 2.407142857142857224e+02
1.152000000000000000e+05 2.678571428571428328e+02
1.161000000000000000e+05 2.285714285714285836e+02
1.170000000000000000e+05 1.207142857142857082e+02
1.179000000000000000e+05 1.078571428571428612e+02
1.188000000000000000e+05 8.285714285714286120e+01
1.197000000000000000e+05 4.071428571428571530e+01
1.206000000000000000e+05 6.785714285714286120e+01
1.215000000000000000e+05 4.971428571428571530e+01
1.224000000000000000e+05 1.647142857142857224e+02
1.233000000000000000e+05 1.947142857142857224e+02
1.242000000000000000e+05 2.190000000000000000e+02
1.251000000000000000e+05 2.982857142857142776e+02
1.260000000000000000e+05 2.455714285714285836e+02
1.269000000000000000e+05 2.214285714285714164e+02
1.278000000000000000e+05 2.542857142857142776e+02
1.287000000000000000e+05 2.678571428571428328e+02
1.296000000000000000e+05 2.271428571428571388e+02
1.305000000000000000e+05 2.678571428571428328e+02
1.314000000000000000e+05 2.171428571428571388e+02
1.323000000000000000e+05 1.471428571428571388e+02
1.332000000000000000e+05 9.071428571428570820e+01
1.341000000000000000e+05 5.428571428571428470e+01
1.350000000000000000e+05 4.071428571428571530e+01
1.359000000000000000e+05 6.785714285714286120e+01
1.368000000000000000e+05 5.428571428571428470e+01
1.377000000000000000e+05 4.071428571428571530e+01
1.386000000000000000e+05 6.785714285714286120e+01
1.395000000000000000e+05 5.428571428571428470e+01
1.404000000000000000e+05 4.071428571428571530e+01
1.413000000000000000e+05 6.785714285714286120e+01
1.422000000000000000e+05 9.500000000000000000e+01
1.431000000000000000e+05 1.607142857142857224e+02
1.440000000000000000e+05 1.850000000000000000e+02
1.449000000000000000e+05 9.500000000000000000e+01
1.458000000000000000e+05 1.193571428571428612e+02
1.467000000000000000e+05 1.918571428571428612e+02
1.476000000000000000e+05 1.511428571428571388e+02
1.485000000000000000e+05 2.760714285714285552e+02
1.494000000000000000e+05 4.398571428571428328e+02
1.503000000000000000e+05 3.991428571428571672e+02
