#1 
double data(35040,2)
1.179000000000000000e+05 1.464857142857142946e+02
1.188000000000000000e+05 1.338214285714285552e+02
1.197000000000000000e+05 1.036285714285714192e+02
1.206000000000000000e+05 5.967857142857143060e+01
1.215000000000000000e+05 7.228571428571427759e+01
1.224000000000000000e+05 5.372142857142856798e+01
1.233000000000000000e+05 4.977857142857142492e+01
1.242000000000000000e+05 5.487142857142856656e+01
1.251000000000000000e+05 6.094999999999999574e+01
1.260000000000000000e+05 6.210000000000000853e+01
1.269000000000000000e+05 6.549285714285714732e+01
1.278000000000000000e+05 1.331428571428571672e+02
1.287000000000000000e+05 1.720071428571428953e+02
1.296000000000000000e+05 1.670071428571428953e+02
1.305000000000000000e+05 1.517142857142857224e+02
1.314000000000000000e+05 1.243928571428571246e+02
1.323000000000000000e+05 5.224285714285714022e+01
1.332000000000000000e+05 4.090714285714285836e+01
1.341000000000000000e+05 1.544128648445289969e+02
1.350000000000000000e+05 1.810608787075383077e+02
1.359000000000000000e+05 1.642537358503954579e+02
1.368000000000000000e+05 1.663394501361097468e+02
1.377000000000000000e+05 1.688037358503954692e+02
1.386000000000000000e+05 9.345801386300931313e+01
1.395000000000000000e+05 5.211485868319151393e+01
1.404000000000000000e+05 8.968230727896687426e+01
1.413000000000000000e+05 9.083230727896686574e+01
1.422000000000000000e+05 9.682602772601863705e+01
1.431000000000000000e+05 1.175931859865051763e+02
1.440000000000000000e+05 1.150857527940734997e+02
1.449000000000000000e+05 1.355037358503954295e+02
1.458000000000000000e+05 1.785931782848333285e+02
1.467000000000000000e+05 2.013926053159275682e+02
1.476000000000000000e+05 1.786608787075383020e+02
1.485000000000000000e+05 1.595448817882070216e+02
1.494000000000000000e+05 1.698311844461708517e+02
1.503000000000000000e+05 1.002965929932525881e+02
1.512000000000000000e+05 1.673251644218240131e+02
1.521000000000000000e+05 1.648608787075383191e+02
1.530000000000000000e+05 1.702823072789668970e+02
1.539000000000000000e+05 1.346931474781459599e+02
1.548000000000000000e+05 8.745000000000001705e+01
1.557000000000000000e+05 4.961428571428572099e+01
1.566000000000000000e+05 7.886428571428571388e+01
1.575000000000000000e+05 1.413000000000000114e+02
1.584000000000000000e+05 9.225000000000000000e+01
1.593000000000000000e+05 9.585714285714286120e+01
1.602000000000000000e+05 6.719285714285715017e+01
1.611000000000000000e+05 4.353571428571429180e+01
1.620000000000000000e+05 8.677142857142857224e+01
1.629000000000000000e+05 1.075785714285714221e+02
1.638000000000000000e+05 9.985714285714286120e+01
1.647000000000000000e+05 1.010071428571428527e+02
1.656000000000000000e+05 1.122000000000000028e+02
1.665000000000000000e+05 1.531928571428571502e+02
1.674000000000000000e+05 1.602500000000000284e+02
1.683000000000000000e+05 1.500999999999999659e+02
1.692000000000000000e+05 1.217642857142857196e+02
1.701000000000000000e+05 8.315714285714285836e+01
1.710000000000000000e+05 9.377857142857143913e+01
1.719000000000000000e+05 1.237142857142857366e+02
1.728000000000000000e+05 1.724785714285714562e+02
1.737000000000000000e+05 1.535357142857143060e+02
1.746000000000000000e+05 1.523857142857143003e+02
1.755000000000000000e+05 1.637214285714285893e+02
1.764000000000000000e+05 1.596142857142856997e+02
1.773000000000000000e+05 1.607642857142857338e+02
1.782000000000000000e+05 1.750571428571428783e+02
1.791000000000000000e+05 1.673357142857143174e+02
1.800000000000000000e+05 1.633928571428571672e+02
1.809000000000000000e+05 9.667142857142857792e+01
1.818000000000000000e+05 7.352142857142858645e+01
1.827000000000000000e+05 8.315714285714284415e+01
1.836000000000000000e+05 9.739285714285713880e+01
1.845000000000000000e+05 1.284285714285714448e+02
1.854000000000000000e+05 1.394785714285714278e+02
1.863000000000000000e+05 1.633928571428571672e+02
1.872000000000000000e+05 1.586285714285714334e+02
1.881000000000000000e+05 1.699642857142857224e+02
1.890000000000000000e+05 1.684857142857142946e+02
1.899000000000000000e+05 1.607642857142857338e+02
1.908000000000000000e+05 1.750571428571429067e+02
1.917000000000000000e+05 1.699642857142857508e+02
1.926000000000000000e+05 1.535357142857143060e+02
1.935000000000000000e+05 1.721000000000000512e+02
1.944000000000000000e+05 1.709500000000000171e+02
1.953000000000000000e+05 1.523857142857143288e+02
1.962000000000000000e+05 1.571500000000000341e+02
1.971000000000000000e+05 1.661857142857143117e+02
1.980000000000000000e+05 1.709500000000000171e+02
1.989000000000000000e+05 1.670071428571428953e+02
1.998000000000000000e+05 1.586285714285714334e+02
2.007000000000000000e+05 1.735785714285714505e+02
2.016000000000000000e+05 1.684857142857142946e+02
2.025000000000000000e+05 1.324785714285714562e+02
2.034000000000000000e+05 1.126714285714285637e+02
2.043000000000000000e+05 6.153571428571429180e+01
2.052000000000000000e+05 4.353571428571427759e+01
2.061000000000000000e+05 5.848571428571428044e+01
2.070000000000000000e+05 6.719285714285713595e+01
2.079000000000000000e+05 6.860372814872360436e+01
2.088000000000000000e+05 8.064659299325259667e+01
2.097000000000000000e+05 9.592516442182402159e+01
2.106000000000000000e+05 9.181802156468116038e+01
2.115000000000000000e+05 8.787516442182401022e+01
2.124000000000000000e+05 7.565315517981780147e+01
2.133000000000000000e+05 8.090714285714285836e+01
2.142000000000000000e+05 1.119142857142857252e+02
2.151000000000000000e+05 1.371928571428571502e+02
2.160000000000000000e+05 1.698000000000000114e+02
2.169000000000000000e+05 1.925999999999999943e+02
2.178000000000000000e+05 2.205071428571428100e+02
2.187000000000000000e+05 2.004142857142856826e+02
2.196000000000000000e+05 1.996500000000000057e+02
2.205000000000000000e+05 1.454142857142857395e+02
2.214000000000000000e+05 9.007857142857142208e+01
2.223000000000000000e+05 6.505714285714284983e+01
2.232000000000000000e+05 5.733571428571428896e+01
2.241000000000000000e+05 5.700714285714286689e+01
2.250000000000000000e+05 6.647857142857142776e+01
2.259000000000000000e+05 1.343214285714285836e+02
2.268000000000000000e+05 1.354714285714285609e+02
2.277000000000000000e+05 1.482857142857142776e+02
2.286000000000000000e+05 1.762985791302432972e+02
2.295000000000000000e+05 1.802108787075382850e+02
2.304000000000000000e+05 1.131394501361097298e+02
2.313000000000000000e+05 1.637108787075383134e+02
2.322000000000000000e+05 1.786608787075383589e+02
2.331000000000000000e+05 1.713631628814896430e+02
2.340000000000000000e+05 1.241357142857142719e+02
2.349000000000000000e+05 1.435231628814896681e+02
2.358000000000000000e+05 8.820373585039544650e+01
2.367000000000000000e+05 7.538945013610972978e+01
2.376000000000000000e+05 8.311087870753829066e+01
2.385000000000000000e+05 7.834659299325257109e+01
2.394000000000000000e+05 7.927486638486334414e+01
2.403000000000000000e+05 1.027608787075382963e+02
2.412000000000000000e+05 1.062997404713985361e+02
2.421000000000000000e+05 1.217003288436480233e+02
2.430000000000000000e+05 1.382289002722194482e+02
2.439000000000000000e+05 1.653646145579337201e+02
2.448000000000000000e+05 1.084517420117329181e+02
2.457000000000000000e+05 7.532915209914905574e+01
2.466000000000000000e+05 4.353571428571428470e+01
2.475000000000000000e+05 6.867142857142856371e+01
2.484000000000000000e+05 6.357857142857142208e+01
2.493000000000000000e+05 7.433571428571428896e+01
2.502000000000000000e+05 1.579571428571428555e+02
2.511000000000000000e+05 1.699642857142857224e+02
2.520000000000000000e+05 1.622428571428571615e+02
2.529000000000000000e+05 1.633928571428571388e+02
2.538000000000000000e+05 1.712857142857142776e+02
2.547000000000000000e+05 1.569428571428571217e+02
2.556000000000000000e+05 2.010928571428571274e+02
2.565000000000000000e+05 1.732285714285714278e+02
2.574000000000000000e+05 1.536928571428571217e+02
2.583000000000000000e+05 1.663142857142857167e+02
2.592000000000000000e+05 1.791785714285713880e+02
2.601000000000000000e+05 1.436714285714285779e+02
2.610000000000000000e+05 1.699642857142857508e+02
2.619000000000000000e+05 1.607642857142857338e+02
2.628000000000000000e+05 1.720999999999999943e+02
2.637000000000000000e+05 1.699642857142857224e+02
2.646000000000000000e+05 1.622428571428571615e+02
2.655000000000000000e+05 1.633928571428571672e+02
2.664000000000000000e+05 1.822857142857143060e+02
2.673000000000000000e+05 1.709500000000000171e+02
2.682000000000000000e+05 1.267785714285714391e+02
2.691000000000000000e+05 1.197714285714285865e+02
2.700000000000000000e+05 1.500500000000000114e+02
2.709000000000000000e+05 1.720999999999999943e+02
2.718000000000000000e+05 1.633928571428571388e+02
2.727000000000000000e+05 1.688142857142857167e+02
2.736000000000000000e+05 1.699642857142857508e+02
2.745000000000000000e+05 1.633928571428571672e+02
2.754000000000000000e+05 1.658571428571428896e+02
2.763000000000000000e+05 1.699642857142857508e+02
2.772000000000000000e+05 1.586285714285714334e+02
2.781000000000000000e+05 1.472928571428571729e+02
2.790000000000000000e+05 1.760428571428571729e+02
2.799000000000000000e+05 1.647071428571428555e+02
2.808000000000000000e+05 1.535357142857142776e+02
2.817000000000000000e+05 1.684857142857142946e+02
2.826000000000000000e+05 1.673357142857143174e+02
2.835000000000000000e+05 1.720999999999999943e+02
2.844000000000000000e+05 1.670071428571428385e+02
2.853000000000000000e+05 1.688142857142857167e+02
2.862000000000000000e+05 1.735785714285714221e+02
2.871000000000000000e+05 1.633928571428571672e+02
2.880000000000000000e+05 1.658571428571428612e+02
2.889000000000000000e+05 1.641500000000000057e+02
2.898000000000000000e+05 8.944285714285713595e+01
2.907000000000000000e+05 4.353571428571428470e+01
2.916000000000000000e+05 6.867142857142856371e+01
2.925000000000000000e+05 6.719285714285713595e+01
2.934000000000000000e+05 4.353571428571428470e+01
2.943000000000000000e+05 5.487142857142856656e+01
2.952000000000000000e+05 5.996428571428570820e+01
2.961000000000000000e+05 5.585714285714285410e+01
2.970000000000000000e+05 5.700714285714285978e+01
2.979000000000000000e+05 7.138571428571428612e+01
2.988000000000000000e+05 9.509285714285714164e+01
2.997000000000000000e+05 1.115785714285714363e+02
3.006000000000000000e+05 1.376142857142857281e+02
3.015000000000000000e+05 1.662357142857142946e+02
3.024000000000000000e+05 1.648714285714285950e+02
3.033000000000000000e+05 1.572814285714286200e+02
3.042000000000000000e+05 2.378894501361097298e+02
3.051000000000000000e+05 2.320894501361097468e+02
3.060000000000000000e+05 1.895688848688757560e+02
3.069000000000000000e+05 2.585431859865051933e+02
3.078000000000000000e+05 2.784906114772650199e+02
3.087000000000000000e+05 2.385537358503954692e+02
3.096000000000000000e+05 1.684751644218240472e+02
3.105000000000000000e+05 1.685631628814896601e+02
3.114000000000000000e+05 5.372142857142856798e+01
3.123000000000000000e+05 5.431971736638302417e+01
3.132000000000000000e+05 1.506323072789668629e+02
3.141000000000000000e+05 1.724180215646811689e+02
3.150000000000000000e+05 2.182465929932525910e+02
3.159000000000000000e+05 2.454608787075383418e+02
3.168000000000000000e+05 2.346528648445289491e+02
3.177000000000000000e+05 1.650642857142857167e+02
3.186000000000000000e+05 2.341443011176293965e+02
3.195000000000000000e+05 1.653680215646811575e+02
3.204000000000000000e+05 1.688037358503954692e+02
3.213000000000000000e+05 1.574680215646811519e+02
3.222000000000000000e+05 1.534128725462008163e+02
3.231000000000000000e+05 6.867142857142856371e+01
3.240000000000000000e+05 5.372142857142857508e+01
3.249000000000000000e+05 7.290000000000000568e+01
3.258000000000000000e+05 1.390857142857142605e+02
3.267000000000000000e+05 1.415500000000000114e+02
3.276000000000000000e+05 1.354714285714285609e+02
3.285000000000000000e+05 1.303785714285714334e+02
3.294000000000000000e+05 1.425571428571428498e+02
3.303000000000000000e+05 1.106500000000000057e+02
3.312000000000000000e+05 5.700714285714285978e+01
3.321000000000000000e+05 4.862857142857142634e+01
3.330000000000000000e+05 6.357857142857142208e+01
3.339000000000000000e+05 5.848571428571428044e+01
3.348000000000000000e+05 6.647857142857142776e+01
3.357000000000000000e+05 1.241428571428571388e+02
3.366000000000000000e+05 1.479642857142857224e+02
3.375000000000000000e+05 1.571500000000000341e+02
3.384000000000000000e+05 1.684857142857143231e+02
3.393000000000000000e+05 1.709500000000000171e+02
3.402000000000000000e+05 1.450000000000000000e+02
3.411000000000000000e+05 1.315357142857142776e+02
3.420000000000000000e+05 1.185714285714285836e+02
3.429000000000000000e+05 1.233357142857142890e+02
3.438000000000000000e+05 1.450071428571428385e+02
3.447000000000000000e+05 1.523428571428571558e+02
3.456000000000000000e+05 1.699642857142857508e+02
3.465000000000000000e+05 1.648714285714285950e+02
3.474000000000000000e+05 1.607642857142857338e+02
3.483000000000000000e+05 1.822857142857143060e+02
3.492000000000000000e+05 1.699642857142857508e+02
3.501000000000000000e+05 1.571500000000000341e+02
3.510000000000000000e+05 1.684857142857143231e+02
3.519000000000000000e+05 1.740500000000000114e+02
3.528000000000000000e+05 1.344285714285714164e+02
3.537000000000000000e+05 1.142071428571428697e+02
3.546000000000000000e+05 8.595714285714286973e+01
3.555000000000000000e+05 5.733571428571428186e+01
3.564000000000000000e+05 6.643571428571428328e+01
3.573000000000000000e+05 1.103428571428571416e+02
3.582000000000000000e+05 1.558642857142857281e+02
3.591000000000000000e+05 1.648714285714285950e+02
3.600000000000000000e+05 1.571500000000000341e+02
3.609000000000000000e+05 1.698000000000000114e+02
3.618000000000000000e+05 1.637214285714285893e+02
3.627000000000000000e+05 1.472928571428571729e+02
3.636000000000000000e+05 1.586285714285714334e+02
3.645000000000000000e+05 1.771928571428571502e+02
3.654000000000000000e+05 1.564285714285714732e+02
3.663000000000000000e+05 1.424928571428571615e+02
3.672000000000000000e+05 1.786714285714286063e+02
3.681000000000000000e+05 1.579071428571428726e+02
3.690000000000000000e+05 1.167214285714285609e+02
3.699000000000000000e+05 7.624285714285713311e+01
3.708000000000000000e+05 5.372142857142857508e+01
3.717000000000000000e+05 6.634285714285714164e+01
3.726000000000000000e+05 7.539285714285713880e+01
3.735000000000000000e+05 1.241857142857142833e+02
3.744000000000000000e+05 8.243571428571428328e+01
3.753000000000000000e+05 4.977857142857142492e+01
3.762000000000000000e+05 4.862857142857142634e+01
3.771000000000000000e+05 6.357857142857142208e+01
3.780000000000000000e+05 6.209999999999998721e+01
3.789000000000000000e+05 4.353571428571428470e+01
3.798000000000000000e+05 6.505714285714284983e+01
3.807000000000000000e+05 5.372142857142856798e+01
3.816000000000000000e+05 4.452142857142857935e+01
3.825000000000000000e+05 5.585714285714285410e+01
3.834000000000000000e+05 4.747857142857142065e+01
3.843000000000000000e+05 5.224285714285714732e+01
3.852000000000000000e+05 5.339285714285714590e+01
3.861000000000000000e+05 6.604285714285713027e+01
3.870000000000000000e+05 6.719285714285715017e+01
3.879000000000000000e+05 6.574285714285714732e+01
3.888000000000000000e+05 7.074285714285714732e+01
3.897000000000000000e+05 6.886428571428571388e+01
3.906000000000000000e+05 1.415768602235258697e+02
3.915000000000000000e+05 1.586180215646811575e+02
3.924000000000000000e+05 2.823289002722194141e+02
3.933000000000000000e+05 2.829003288436480261e+02
3.942000000000000000e+05 2.240289002722194311e+02
3.951000000000000000e+05 1.956166083965963196e+02
3.960000000000000000e+05 1.670225899125838680e+02
3.969000000000000000e+05 4.876000000000000512e+01
3.978000000000000000e+05 9.528945013610973547e+01
3.987000000000000000e+05 1.216537358503954636e+02
3.996000000000000000e+05 1.010680215646811746e+02
4.005000000000000000e+05 8.064659299325259667e+01
4.014000000000000000e+05 8.090602002434680173e+01
4.023000000000000000e+05 7.988744859577535351e+01
4.032000000000000000e+05 8.672516442182401875e+01
4.041000000000000000e+05 7.538945013610972978e+01
4.050000000000000000e+05 8.968230727896686005e+01
4.059000000000000000e+05 9.444659299325257962e+01
4.068000000000000000e+05 4.714999999999999147e+01
4.077000000000000000e+05 7.766543935376914476e+01
4.086000000000000000e+05 9.444659299325259383e+01
4.095000000000000000e+05 7.949659299325257678e+01
4.104000000000000000e+05 1.498251644218239846e+02
4.113000000000000000e+05 1.801394501361097298e+02
4.122000000000000000e+05 1.571154393537692044e+02
4.131000000000000000e+05 1.612465929932525910e+02
4.140000000000000000e+05 1.663394501361097468e+02
4.149000000000000000e+05 1.377600385083592016e+02
4.158000000000000000e+05 1.238360431293623236e+02
4.167000000000000000e+05 9.008002310501554177e+01
4.176000000000000000e+05 1.325043088193012579e+02
4.185000000000000000e+05 2.888509018125538432e+02
4.194000000000000000e+05 3.591337589554110536e+02
4.203000000000000000e+05 3.593931859865051592e+02
4.212000000000000000e+05 3.973186330419461569e+02
4.221000000000000000e+05 3.640463411663230318e+02
4.230000000000000000e+05 1.766286099369306442e+02
4.239000000000000000e+05 2.201394501361097866e+02
4.248000000000000000e+05 2.467751644218240301e+02
4.257000000000000000e+05 2.195057219873861243e+02
4.266000000000000000e+05 2.469394501361097696e+02
4.275000000000000000e+05 2.459208787075383498e+02
4.284000000000000000e+05 1.259789002722194624e+02
4.293000000000000000e+05 1.303503288436480148e+02
4.302000000000000000e+05 1.791017420117329380e+02
4.311000000000000000e+05 1.825880292663530042e+02
4.320000000000000000e+05 1.921146145579337201e+02
4.329000000000000000e+05 1.761445991545901109e+02
4.338000000000000000e+05 1.786608787075383304e+02
4.347000000000000000e+05 8.929173431006107364e+01
4.356000000000000000e+05 4.714999999999999858e+01
4.365000000000000000e+05 7.802857142857142492e+01
4.374000000000000000e+05 8.569285714285715017e+01
4.383000000000000000e+05 6.529999999999999716e+01
4.392000000000000000e+05 5.487142857142857366e+01
4.401000000000000000e+05 6.357857142857142208e+01
4.410000000000000000e+05 7.109999999999999432e+01
4.419000000000000000e+05 1.088642857142857139e+02
4.428000000000000000e+05 1.504285714285714164e+02
4.437000000000000000e+05 1.370499999999999829e+02
4.446000000000000000e+05 1.535357142857143060e+02
4.455000000000000000e+05 1.560000000000000284e+02
4.464000000000000000e+05 1.709500000000000171e+02
4.473000000000000000e+05 1.648714285714285950e+02
4.482000000000000000e+05 1.535357142857143060e+02
4.491000000000000000e+05 1.750571428571429067e+02
4.500000000000000000e+05 1.771928571428571502e+02
4.509000000000000000e+05 1.607642857142857338e+02
4.518000000000000000e+05 1.648714285714285950e+02
4.527000000000000000e+05 1.735785714285714221e+02
4.536000000000000000e+05 1.622428571428571900e+02
4.545000000000000000e+05 1.670071428571428953e+02
4.554000000000000000e+05 1.822857142857142776e+02
4.563000000000000000e+05 1.637214285714285893e+02
4.572000000000000000e+05 1.633928571428571672e+02
4.581000000000000000e+05 1.684857142857142946e+02
4.590000000000000000e+05 1.709500000000000171e+02
4.599000000000000000e+05 1.543428571428571558e+02
4.608000000000000000e+05 1.016357142857142861e+02
4.617000000000000000e+05 6.038571428571427901e+01
4.626000000000000000e+05 1.385142857142857054e+02
4.635000000000000000e+05 1.313642857142856997e+02
4.644000000000000000e+05 1.229857142857142804e+02
4.653000000000000000e+05 1.343214285714285836e+02
4.662000000000000000e+05 1.017642857142857338e+02
4.671000000000000000e+05 6.926428571428571956e+01
4.680000000000000000e+05 7.889285714285712459e+01
4.689000000000000000e+05 5.372142857142857508e+01
4.698000000000000000e+05 1.110571428571428498e+02
4.707000000000000000e+05 1.390857142857142605e+02
4.716000000000000000e+05 2.107285714285713709e+02
4.725000000000000000e+05 2.233000000000000398e+02
4.734000000000000000e+05 2.398571428571428896e+02
4.743000000000000000e+05 2.351428571428571388e+02
4.752000000000000000e+05 1.487197173663830370e+02
4.761000000000000000e+05 1.684751644218240472e+02
4.770000000000000000e+05 1.637108787075383134e+02
4.779000000000000000e+05 1.714323072789669027e+02
4.788000000000000000e+05 9.149659299325260520e+01
4.797000000000000000e+05 8.696888486887576164e+01
4.806000000000000000e+05 1.724637358503953806e+02
4.815000000000000000e+05 2.222754855638002311e+02
4.824000000000000000e+05 2.167397789797577730e+02
4.833000000000000000e+05 2.280754932654720335e+02
4.842000000000000000e+05 2.187200539117028768e+02
4.851000000000000000e+05 1.500283196016418117e+02
4.860000000000000000e+05 1.285454316520973066e+02
4.869000000000000000e+05 1.367857142857142776e+02
4.878000000000000000e+05 1.379357142857142833e+02
4.887000000000000000e+05 1.376071428571428328e+02
4.896000000000000000e+05 1.206348740865352056e+02
4.905000000000000000e+05 1.830394501361097355e+02
4.914000000000000000e+05 2.505537358503954408e+02
4.923000000000000000e+05 2.392180215646812371e+02
4.932000000000000000e+05 2.643537358503954806e+02
4.941000000000000000e+05 3.407877389310642116e+02
4.950000000000000000e+05 2.631734532167785119e+02
4.959000000000000000e+05 1.972074717007908760e+02
4.968000000000000000e+05 2.059146145579337031e+02
4.977000000000000000e+05 2.638580446696966533e+02
4.986000000000000000e+05 2.382646145579337542e+02
4.995000000000000000e+05 2.637397404713985907e+02
5.004000000000000000e+05 2.805180215646811348e+02
5.013000000000000000e+05 3.469465929932526365e+02
5.022000000000000000e+05 3.216702980369606735e+02
5.031000000000000000e+05 3.952094578377815424e+02
5.040000000000000000e+05 3.665629033528881564e+02
5.049000000000000000e+05 3.067112075511863623e+02
5.058000000000000000e+05 2.397500693150465736e+02
5.067000000000000000e+05 2.918272275755331293e+02
5.076000000000000000e+05 3.163935148301532649e+02
5.085000000000000000e+05 4.040112075511863736e+02
5.094000000000000000e+05 4.653534840234657963e+02
5.103000000000000000e+05 4.598369141352287670e+02
5.112000000000000000e+05 4.288408941108820045e+02
5.121000000000000000e+05 2.649646145579337144e+02
5.130000000000000000e+05 2.709931859865051251e+02
5.139000000000000000e+05 1.913191829058364419e+02
5.148000000000000000e+05 1.735680215646812030e+02
5.157000000000000000e+05 1.739845914529182380e+02
5.166000000000000000e+05 1.999000000000000341e+02
5.175000000000000000e+05 1.948214285714285836e+02
5.184000000000000000e+05 1.666142857142856997e+02
5.193000000000000000e+05 1.771928571428571502e+02
5.202000000000000000e+05 1.597785714285714391e+02
5.211000000000000000e+05 1.622428571428571900e+02
5.220000000000000000e+05 1.735785714285714505e+02
